,Gene,WormBase_Gene_ID,Sequence_Name,AS_event_ID,ADL,AFD,AIM,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVL,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,DVC,I5,IL1,IL2,LUA,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMB,SMD,VB,VC,VD
F42H10.3 III_+_8486741_8487406_8487520_8487698,F42H10.3,WBGene00018367,F42H10.3,III_+_8486741_8487406_8487520_8487698,95.94%,83.33%,74.80%,96.17%,NA,16.67%,79.00%,100%,36.86%,100%,29.39%,87.78%,33.64%,55.50%,96.43%,43.33%,50.74%,100%,50%,100%,16.67%,93.33%,42.37%,57.29%,64.43%,84.17%,58.21%,48.10%,87.14%,39.63%,92.86%,57.64%,85.21%,51.58%,20.49%,8.34%,85.77%,73.17%,92.77%,97.46%,52.37%,15.73%,45.23%,33.33%,85.42%,71.53%
F43G9.13 I_+_8605642_8606166_8606251_8606296,F43G9.13,WBGene00009673,F43G9.13,I_+_8605642_8606166_8606251_8606296,99.35%,90.30%,99.50%,98.13%,100%,100%,100%,100%,100%,100%,100%,93.02%,100%,97.47%,94.11%,97.10%,94.74%,100%,100%,98.54%,100%,97.04%,100%,100%,99.48%,100%,97.22%,97.51%,97.78%,100%,97.53%,100%,99.50%,99.02%,100%,93.73%,95.89%,100%,98.08%,100%,98.98%,96.33%,98.74%,95.63%,93.16%,96.38%
F44B9.5 III_-_8015032_8015373_8015643_8016197,F44B9.5,WBGene00018408,F44B9.5,III_-_8015032_8015373_8015643_8016197,NA,100%,NA,NA,100%,100%,92.19%,100%,79.17%,76.67%,100%,100%,100%,NA,92.36%,94.64%,98.42%,100%,100%,NA,100%,96.99%,NA,NA,NA,89.16%,89.77%,100%,88.06%,100%,85.79%,100%,94.88%,94.21%,100%,NA,NA,100%,93.56%,78.89%,NA,NA,NA,100%,NA,NA
F46F11.1 I_+_5635399_5635641_5635692_5636715,F46F11.1,WBGene00018508,F46F11.1,I_+_5635399_5635641_5635692_5636715,30.97%,37.50%,55.78%,46.34%,100%,72.22%,70.84%,52.23%,55.52%,80.95%,10.83%,29.17%,13.43%,47.37%,52.78%,0%,2.22%,55.80%,87.50%,30.56%,100%,62.03%,57.43%,14.30%,21.74%,21.50%,72.62%,61.36%,10.62%,53.33%,28.92%,27.09%,29.39%,27.24%,25%,0%,15.04%,100%,30.21%,17.36%,60.19%,53.13%,45.75%,45%,46.94%,34.99%
F46H5.2 X_+_7266930_7267005_7267111_7267272,F46H5.2,WBGene00018518,F46H5.2,X_+_7266930_7267005_7267111_7267272,100%,79.72%,100%,97.86%,100%,100%,93.40%,100%,96.37%,100%,100%,72.73%,100%,85.52%,79.54%,100%,92.47%,83.94%,100%,67.96%,66.91%,100%,98.92%,94.28%,89.08%,100%,100%,88.80%,94.70%,100%,94.12%,86.39%,99.04%,90.11%,100%,100%,87.50%,95.15%,88.28%,100%,94.52%,98.58%,84.49%,100%,88.75%,100%
F46H5.7 X_-_7239585_7239824_7239842_7240085,F46H5.7,WBGene00018522,F46H5.7,X_-_7239585_7239824_7239842_7240085,21.03%,6.25%,18.54%,5.98%,0%,11.11%,0%,26.49%,15.95%,3.57%,4.55%,5.56%,10%,17.56%,29.55%,0%,4.99%,12.17%,4.72%,11.91%,16.67%,18.29%,26.94%,40.28%,24.13%,12.73%,16.96%,2.27%,13.71%,5.82%,16.12%,11.10%,13.35%,18.53%,25%,25%,18.85%,17.50%,13.72%,50.72%,14.30%,7.12%,14.38%,33.27%,8.97%,16.19%
F47B7.2 X_+_3776866_3776914_3777059_3777840,F47B7.2,WBGene00018533,F47B7.2,X_+_3776866_3776914_3777059_3777840,91.36%,100%,76.26%,86.47%,100%,100%,73.33%,97.97%,83.03%,89.10%,72.16%,71.91%,100%,NA,86.87%,89.60%,100%,96.61%,53.13%,81.58%,70%,NA,92.22%,90.56%,89.85%,93.13%,NA,85.91%,96.64%,93.33%,94.79%,79.29%,83.10%,78.04%,62.50%,100%,87.51%,90.77%,80.72%,100%,76.45%,89.14%,61.20%,95.27%,63.86%,83.16%
F47G4.4 I_-_14066546_14067559_14067675_14068751,F47G4.4,WBGene00009825,F47G4.4,I_-_14066546_14067559_14067675_14068751,100%,100%,96.36%,99.57%,16.67%,100%,100%,100%,97.70%,100%,95.64%,90.23%,100%,100%,100%,100%,100%,92.82%,100%,92.40%,96.53%,100%,100%,98.77%,99.52%,99.57%,100%,97.64%,98.72%,100%,NA,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,99.75%,99.27%,99.55%,95.85%,100%
F49E2.5 X_+_9554158_9554298_9554547_9554690,F49E2.5,WBGene00009888,F49E2.5,X_+_9554158_9554298_9554547_9554690,94.03%,94.33%,83.07%,89.35%,100%,89.75%,96.59%,97.70%,81.05%,95.12%,90.44%,92.50%,82.19%,51.69%,67.98%,NA,28.48%,94.00%,78.82%,NA,50%,NA,96.91%,NA,NA,93.45%,94.38%,97.10%,76.31%,84.65%,NA,NA,83.47%,NA,NA,61.91%,89.69%,70.80%,89.60%,62.98%,85.38%,86.05%,94.26%,90.66%,78.86%,NA
F49E2.5 X_+_9554158_9554298_9555673_9555797,F49E2.5,WBGene00009888,F49E2.5,X_+_9554158_9554298_9555673_9555797,NA,NA,NA,NA,NA,100%,NA,NA,89.02%,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.45%,75.33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.34%,NA,NA,NA,86.57%,NA,NA,NA,NA,NA,NA
F49E2.5 X_+_9554823_9554902_9555673_9556626,F49E2.5,WBGene00009888,F49E2.5,X_+_9554823_9554902_9555673_9556626,NA,58.60%,NA,83.99%,NA,NA,48.96%,75.65%,57.71%,91.24%,NA,100%,61.12%,NA,NA,NA,NA,76.68%,96.11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.34%,NA,88.00%,NA,NA,NA,NA
F49E2.5 X_+_9554823_9554902_9556353_9556626,F49E2.5,WBGene00009888,F49E2.5,X_+_9554823_9554902_9556353_9556626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,59.87%,NA,NA,NA,NA,NA,NA
F49E2.5 X_+_9555325_9555415_9555673_9556626,F49E2.5,WBGene00009888,F49E2.5,X_+_9555325_9555415_9555673_9556626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.22%,80.42%,NA,64.29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.57%,NA,NA,NA,NA,NA,NA,NA
F49E2.5 X_+_9555325_9555415_9556353_9556626,F49E2.5,WBGene00009888,F49E2.5,X_+_9555325_9555415_9556353_9556626,NA,NA,NA,NA,NA,63.18%,NA,NA,86.18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,55%,59.73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F49E2.5 X_+_9555673_9555798_9556353_9556626,F49E2.5,WBGene00009888,F49E2.5,X_+_9555673_9555798_9556353_9556626,16.71%,NA,NA,45.21%,NA,26.13%,NA,16.47%,42.70%,0.63%,45.10%,41.67%,NA,23.83%,42.79%,NA,64.56%,26.27%,10.42%,NA,52.78%,NA,NA,NA,NA,NA,42.09%,NA,39.84%,49.12%,NA,NA,NA,NA,NA,48.04%,NA,21.93%,NA,NA,NA,39.18%,46.29%,37.75%,35.91%,NA
F49E2.5 X_+_9556834_9556957_9557050_9557216,F49E2.5,WBGene00009888,F49E2.5,X_+_9556834_9556957_9557050_9557216,6.30%,5.63%,8.66%,12.67%,47.92%,17.36%,1.66%,9.38%,1.72%,4.38%,15.27%,2.56%,7.78%,8.33%,1.15%,2.51%,2.19%,3.81%,6.64%,1.45%,13.16%,NA,24.55%,10.87%,4.14%,19.55%,11.50%,5.78%,21.60%,12.60%,11.44%,16.75%,11.82%,11.88%,1.25%,5.42%,6.40%,6.87%,2.63%,13.29%,3.35%,10.70%,10.45%,8.95%,17.61%,9.94%
F52G3.1 X_+_16966701_16966881_16966959_16967950,F52G3.1,WBGene00018710,F52G3.1,X_+_16966701_16966881_16966959_16967950,31.81%,45.82%,55.67%,34.68%,34.09%,30.56%,67.44%,63.44%,39.68%,73.42%,8.14%,12.98%,26.94%,21.38%,33.38%,35.05%,1.54%,40.67%,38.52%,11.54%,27.26%,2.86%,8.69%,10.87%,9.11%,42.50%,9.41%,12.81%,4.26%,8.62%,2.63%,19.45%,19.56%,21.55%,0%,11.91%,18.06%,37.32%,24.07%,40.84%,5.52%,3.09%,5.43%,18.87%,0.44%,6.02%
F53A2.1 III_-_13323497_13323568_13323684_13324269,F53A2.1,WBGene00009949,F53A2.1,III_-_13323497_13323568_13323684_13324269,70.83%,97.48%,98.99%,89.17%,100%,100%,100%,NA,100%,NA,98.03%,94.64%,NA,100%,96.98%,100%,100%,100%,100%,66.67%,97.22%,100%,98.65%,100%,100%,80.56%,95.42%,100%,100%,96.21%,100%,100%,98.33%,87.19%,100%,100%,100%,100%,98.05%,100%,95.83%,100%,98.21%,NA,NA,100%
F53C3.6 II_+_3900135_3900206_3900312_3900359,F53C3.6,WBGene00018750,F53C3.6,II_+_3900135_3900206_3900312_3900359,46.48%,55.42%,45.24%,62.08%,100%,16.67%,32.50%,41.67%,75%,52.29%,43.33%,62.50%,35.19%,49.80%,55.69%,NA,46.21%,78.89%,79.17%,62.71%,NA,55.69%,34.55%,57.61%,41.19%,31.50%,26.63%,60.47%,19.34%,73.53%,37.78%,67.08%,30.60%,52.15%,NA,100%,40.21%,55%,13.56%,64.78%,41.62%,43.23%,53.39%,59.44%,40.59%,42.32%
F53E4.1 V_-_15656658_15657388_15657613_15657808,F53E4.1,WBGene00009978,F53E4.1,V_-_15656658_15657388_15657613_15657808,99.56%,98.75%,98.89%,92.66%,NA,NA,100%,NA,97.23%,NA,NA,NA,NA,100%,100%,NA,100%,NA,NA,98.94%,NA,100%,96.84%,100%,98.45%,100%,NA,100%,99.56%,NA,94.30%,NA,98.43%,98.13%,NA,NA,99.42%,100%,95.13%,NA,100%,100%,92.21%,NA,98.29%,96.03%
F53F8.7 V_-_20694077_20694316_20694365_20694798,F53F8.7,WBGene00077786,F53F8.7,V_-_20694077_20694316_20694365_20694798,0%,12.50%,4.17%,0%,NA,8.33%,9.39%,NA,0%,25%,0%,0%,0%,13.16%,NA,0%,0%,4.17%,2.50%,6.25%,0%,0%,0%,0%,9.38%,6.06%,2.38%,4.13%,3.62%,15.35%,13.33%,0.98%,3.33%,2.77%,NA,NA,0%,0%,0%,NA,0%,10.67%,7.64%,0%,NA,8.33%
F53G12.4 I_+_134428_134505_134581_135547,F53G12.4,WBGene00018772,F53G12.4,I_+_134428_134505_134581_135547,81.57%,NA,NA,0%,NA,100%,100%,72.61%,95.55%,78.33%,NA,0%,NA,62.50%,NA,NA,100%,100%,100%,88.81%,NA,100%,NA,NA,NA,NA,80%,81.75%,NA,NA,NA,100%,96.88%,100%,NA,NA,NA,NA,100%,NA,45%,NA,39.43%,NA,52.78%,NA
F53H1.1 IV_-_1304586_1305953_1306364_1307907,F53H1.1,WBGene00018776,F53H1.1,IV_-_1304586_1305953_1306364_1307907,96.43%,91.33%,89.66%,87.84%,100%,80%,100%,87.03%,83.98%,96.83%,89.93%,100%,100%,86.78%,89.71%,80.11%,73.91%,84.03%,100%,99.07%,92.73%,87.32%,95.25%,94.32%,92.01%,92.65%,94.87%,97.65%,78.51%,80.76%,88.28%,96.48%,91.77%,93.80%,73.75%,27.98%,88.53%,97.24%,80.87%,62.30%,91.37%,90.88%,88.12%,83.33%,99.00%,89.90%
F54E2.5 V_-_2815032_2815075_2815205_2815260,F54E2.5,WBGene00018825,F54E2.5,V_-_2815032_2815075_2815205_2815260,95.31%,NA,NA,NA,NA,0%,NA,100%,NA,100%,NA,NA,NA,NA,NA,NA,100%,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,100%,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,0%,NA
F54G2.1 X_-_2622925_2623288_2623312_2623623,F54G2.1,WBGene00018837,F54G2.1,X_-_2622925_2623288_2623312_2623623,3.40%,4.67%,34.67%,31.39%,50.20%,15.48%,38.32%,5.07%,21.82%,7.10%,23.89%,28.16%,28.33%,14.79%,20.77%,22.45%,10.36%,8.28%,23.10%,9.61%,7.20%,41.34%,55.82%,64.75%,8.73%,28.58%,70.68%,10.97%,58.91%,8.45%,37.65%,43.74%,32.13%,41.40%,10.78%,14.94%,53.90%,41.11%,56.90%,17.54%,56.49%,91.51%,65.32%,84.19%,13.89%,54.75%
F55F10.1 IV_+_4375190_4375834_4376021_4376798,F55F10.1,WBGene00018898,F55F10.1,IV_+_4375190_4375834_4376021_4376798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,99.08%,NA,NA,NA,100%,NA,NA,NA,NA,NA,100%,100%,NA,NA,NA,NA
F56A11.4 IV_+_550654_550766_550886_551933,F56A11.4,WBGene00018924,F56A11.4,IV_+_550654_550766_550886_551933,55.29%,100%,15.34%,11.30%,16.67%,75%,60.42%,NA,43.59%,NA,0%,25%,NA,23.81%,0%,87.50%,0.14%,90%,0%,29.57%,50%,22.73%,0%,10.94%,30%,23.13%,25.59%,6.94%,19.42%,0%,32.50%,60.83%,28.96%,34.31%,NA,0.78%,100%,100%,66.67%,12.50%,53.23%,36.49%,18.33%,0%,40.83%,25%
F56A4.3 V_+_2453707_2455849_2455951_2455997,F56A4.3,WBGene00018911,F56A4.3,V_+_2453707_2455849_2455951_2455997,3.69%,5%,11.35%,1.68%,0%,0%,0%,4.58%,18.98%,3.87%,0%,8.33%,0%,8.55%,12.84%,11.13%,4.75%,4.09%,0%,13.08%,0%,14.07%,7.59%,5.07%,4.41%,12.42%,1.52%,8.61%,6.07%,0.95%,14.86%,14.45%,9.65%,6.27%,0%,0%,5.46%,0.60%,5.92%,6.07%,7.24%,7.72%,4.88%,4.17%,8.86%,0.94%
F56C11.5 I_+_178620_180389_180465_180598,F56C11.5,WBGene00018957,F56C11.5,I_+_178620_180389_180465_180598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.95%,28.75%,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F57A8.1 V_+_10044465_10045615_10045718_10047191,F57A8.1,WBGene00010177,F57A8.1,V_+_10044465_10045615_10045718_10047191,98.01%,NA,99.21%,98.15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.39%,NA,NA,NA,NA,NA,99.73%,NA,NA,NA,NA,97.09%,NA,NA,NA,99.22%,NA,96.36%,NA,97.41%,99.26%,NA,NA,99.78%,NA,NA,NA,99.02%,99.68%,100%,NA,97.07%,NA
F57B1.1 V_-_13194284_13194330_13195249_13195521,F57B1.1,WBGene00010187,F57B1.1,V_-_13194284_13194330_13195249_13195521,59.24%,NA,NA,NA,NA,NA,0%,NA,100%,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,100%,0%,NA,NA,NA,NA,90.02%,NA,NA,NA,NA,NA,NA,NA,100%,NA,0%,NA,NA,NA
F58F12.2 II_-_6387816_6387871_6387899_6387944,F58F12.2,WBGene00019062,F58F12.2,II_-_6387816_6387871_6387899_6387944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.10%
F59B2.13 III_-_9025237_9025449_9025718_9025775,F59B2.13,WBGene00010315,F59B2.13,III_-_9025237_9025449_9025718_9025775,NA,100%,NA,79.45%,100%,NA,50%,NA,NA,87.00%,75%,NA,93.80%,NA,NA,NA,NA,NA,100%,100%,NA,NA,93.45%,79.17%,NA,93.82%,NA,100%,NA,100%,33.34%,92.26%,94.72%,84.38%,NA,NA,NA,NA,NA,41.67%,NA,NA,NA,100%,100%,95.42%
F59F4.3 X_-_15845134_15845291_15845435_15846331,F59F4.3,WBGene00010338,F59F4.3,X_-_15845134_15845291_15845435_15846331,66.60%,93.30%,53.60%,61.62%,NA,0%,27.50%,59.38%,75.42%,25%,58.33%,41.67%,NA,78.54%,60.44%,88.81%,91.88%,75%,50%,46.72%,100%,100%,100%,79.17%,95.95%,100%,87.50%,94.96%,95.40%,70.83%,94.10%,100%,78.91%,97.18%,100%,NA,100%,61.05%,45.70%,43.93%,97%,100%,90.66%,100%,100%,97.97%
F59G1.4 II_+_5896361_5896408_5896517_5897225,F59G1.4,WBGene00019128,F59G1.4,II_+_5896361_5896408_5896517_5897225,98.76%,100%,100%,100%,NA,NA,100%,100%,100%,100%,100%,NA,100%,50%,100%,NA,100%,100%,100%,89.22%,100%,100%,100%,100%,NA,NA,100%,93.08%,NA,NA,100%,100%,92.95%,100%,100%,100%,100%,NA,NA,100%,100%,NA,100%,NA,100%,100%
F59G1.4 II_+_5897800_5897861_5897945_5898326,F59G1.4,WBGene00019128,F59G1.4,II_+_5897800_5897861_5897945_5898326,89.95%,100%,NA,91.67%,NA,100%,100%,88.33%,65.02%,97.35%,NA,NA,100%,100%,100%,NA,96.90%,91.83%,72.50%,97.93%,62.50%,100%,100%,NA,100%,100%,100%,98.05%,55%,NA,78.13%,65.28%,91.95%,100%,100%,79.17%,100%,100%,62.50%,100%,100%,100%,100%,100%,25%,100%
fbn-1 III_+_7637256_7637355_7637496_7637798,fbn-1,WBGene00022816,ZK783.1,III_+_7637256_7637355_7637496_7637798,71.59%,NA,58.55%,38.16%,NA,25%,78.46%,NA,28.86%,25%,NA,NA,NA,44.60%,97.04%,8.34%,56.48%,62.50%,66.67%,61.13%,33.34%,50.28%,91.88%,87.95%,60.94%,53.39%,30.85%,92.10%,34.73%,100%,51.76%,77.89%,56.03%,65.91%,NA,0%,73.28%,53.12%,52.09%,58.34%,72.66%,29.61%,60.80%,50.83%,73.52%,82.04%
fbxa-224 II_-_7547038_7547086_7547741_7547788,fbxa-224,WBGene00022890,ZK1290.9,II_-_7547038_7547086_7547741_7547788,NA,NA,100%,100%,100%,NA,100%,NA,100%,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,100%,100%,NA,100%,NA,100%,100%,99.58%,100%,100%,100%,100%,NA,NA,100%,100%,NA,100%,NA,NA,100%,NA,100%,100%
fbxa-55 III_-_933797_933838_933864_935953,fbxa-55,WBGene00020453,T12B5.6,III_-_933797_933838_933864_935953,NA,0%,18.75%,50%,NA,25%,NA,0%,70%,NA,NA,0%,NA,NA,NA,0%,NA,NA,25%,NA,NA,0%,0%,12.50%,50%,0%,NA,0%,100%,NA,NA,0%,25%,12.50%,NA,NA,0%,32.20%,100%,0%,18.75%,0%,0%,NA,0%,16.67%
feh-1 III_+_2556678_2556936_2556999_2557621,feh-1,WBGene00001410,Y54F10AM.2,III_+_2556678_2556936_2556999_2557621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.28%,NA,89.44%,NA,NA,NA
fhod-1 I_-_5061998_5062124_5062598_5063149,fhod-1,WBGene00016735,C46H11.11,I_-_5061998_5062124_5062598_5063149,NA,NA,NA,NA,NA,0%,NA,NA,65.69%,NA,31.25%,25%,NA,NA,77.55%,NA,NA,NA,41.67%,NA,58.34%,38.29%,76.19%,36.86%,NA,NA,59.30%,51.54%,63.82%,NA,66.41%,NA,72.02%,45.52%,NA,NA,76.16%,NA,NA,56.96%,44.03%,NA,NA,100%,NA,71.26%
flap-1 III_-_6924879_6925007_6925043_6925354,flap-1,WBGene00018998,F57B9.7,III_-_6924879_6925007_6925043_6925354,16.64%,10%,46.40%,28.24%,0%,50%,42.71%,19.45%,52.07%,10.37%,11.11%,11.31%,6.25%,44.46%,28.75%,24.85%,5.56%,6.25%,31.25%,2.73%,0%,11.91%,31.38%,5.28%,11.04%,6.92%,31.21%,61.67%,0%,33.33%,3.06%,25.00%,11.63%,5.39%,33.33%,100%,11.40%,60.17%,9.58%,8.50%,3.65%,50.80%,4.47%,0%,23.99%,3.39%
flap-1 III_-_6927716_6927765_6927825_6928558,flap-1,WBGene00018998,F57B9.7,III_-_6927716_6927765_6927825_6928558,87.50%,NA,92.22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.78%,NA,100%,NA,NA,NA,100%,NA,47.04%,99.16%,81.20%,84.42%,NA,NA,100%,NA,NA,98.63%,93.16%,85.63%,88.95%,NA,NA,NA,92.50%,NA,NA,93.52%,93.52%,87.07%,NA,94.82%,80.90%
fln-1 IV_-_363873_363975_364128_364207,fln-1,WBGene00022048,Y66H1B.2,IV_-_363873_363975_364128_364207,NA,NA,NA,72.14%,46.65%,NA,NA,70.14%,53.49%,NA,NA,78.42%,NA,NA,NA,NA,NA,NA,55.15%,NA,71.96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fln-2 X_+_9407498_9407819_9407903_9409792,fln-2,WBGene00016006,C23F12.1,X_+_9407498_9407819_9407903_9409792,52.78%,NA,52.38%,70.63%,20.59%,100%,50%,100%,50%,100%,60.42%,NA,22.22%,61.92%,94.45%,NA,56.25%,62.50%,100%,87.61%,86.11%,50.55%,63.38%,57.78%,69.70%,51.18%,72.70%,38.89%,69.31%,41.43%,57.80%,70.81%,66.86%,61.82%,100%,NA,60.63%,27.38%,56.95%,70.84%,82.15%,65.28%,87.31%,66.67%,72.56%,77.08%
fln-2 X_+_9416488_9416754_9416847_9416922,fln-2,WBGene00016006,C23F12.1,X_+_9416488_9416754_9416847_9416922,83.09%,76.60%,88.80%,84.96%,64.65%,88.20%,64.58%,100%,88.29%,58.33%,82.56%,68.33%,100%,86.64%,68.16%,42.78%,85.81%,100%,77.78%,43.53%,100%,81.69%,86.60%,80.04%,67.02%,88.00%,73.07%,95.59%,85.33%,100%,79.61%,73.49%,80.96%,69.49%,75%,100%,68.11%,90.40%,89.58%,91.07%,87.87%,86.24%,78.17%,84.33%,80.60%,76.17%
fln-2 X_+_9422225_9422383_9423678_9423945,fln-2,WBGene00016006,C23F12.1,X_+_9422225_9422383_9423678_9423945,NA,31.25%,NA,NA,NA,NA,4.02%,NA,NA,NA,NA,NA,25%,NA,NA,NA,NA,NA,3.57%,NA,0%,18.70%,NA,26.55%,NA,NA,NA,NA,NA,NA,21.76%,NA,NA,NA,NA,NA,12.70%,NA,NA,NA,NA,NA,NA,NA,NA,21.05%
flp-19 X_+_10603633_10604562_10604666_10604719,flp-19,WBGene00001462,M79.4,X_+_10603633_10604562_10604666_10604719,NA,NA,NA,81.69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
flp-27 II_+_5681107_5681850_5681954_5682331,flp-27,WBGene00016114,C25H3.5,II_+_5681107_5681850_5681954_5682331,100%,100%,100%,100%,100%,100%,100%,99.97%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
flp-34 V_-_1029235_1029544_1029604_1029704,flp-34,WBGene00019975,R09A1.5,V_-_1029235_1029544_1029604_1029704,3.16%,0%,13.17%,0.87%,NA,0%,5%,1.80%,8.10%,0.43%,24.67%,7.54%,0%,3.99%,0.74%,0%,10.19%,0%,9.38%,8.78%,1.13%,16.97%,0.46%,NA,2.50%,2.27%,22.32%,11.25%,7.98%,0%,NA,8.22%,1.53%,13.60%,30%,25%,3.37%,11.19%,9.00%,1.73%,22.59%,6.67%,14.20%,7.29%,1.67%,NA
flp-6 V_+_9472366_9472434_9472503_9472596,flp-6,WBGene00001449,F07D3.2,V_+_9472366_9472434_9472503_9472596,100%,NA,99.08%,99.76%,100%,99.62%,NA,100%,100%,100%,99.48%,100%,100%,99.50%,100%,NA,100%,100%,99.60%,NA,99.62%,97.66%,99.74%,100%,96.21%,100%,100%,98.84%,99.58%,100%,100%,100%,100%,99.34%,100%,100%,99.93%,99.47%,100%,100%,99.64%,100%,99.86%,100%,100%,98.61%
fmil-1 IV_-_3667241_3667434_3667476_3668626,fmil-1,WBGene00021362,Y37E11AL.6,IV_-_3667241_3667434_3667476_3668626,1.67%,0%,4.39%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.54%,0%,15%,11.20%,2.78%,0%,11.98%,1.92%,11.11%,1.28%,12.17%,0%,0%,5.87%,51.76%,7.73%,0%,NA,5.79%,15.30%,13.12%,2.58%,43.94%,0%,1.79%,26.67%,0%,22.14%,0%,1.51%,1.14%,0%,14.67%
fox-1 X_-_2446983_2447342_2447538_2448760,fox-1,WBGene00001484,T07D1.4,X_-_2446983_2447342_2447538_2448760,100%,100%,78.83%,85.28%,100%,93.30%,98.34%,100%,91.90%,68.75%,89.21%,81.60%,77.78%,85.66%,93.69%,52.68%,96.19%,96.50%,56.25%,99.36%,81.27%,93.24%,87.29%,97.75%,94.97%,90.91%,91.13%,97.05%,78.80%,47.36%,80.01%,95.62%,92.64%,83.10%,87.50%,100%,63.20%,96.78%,87.20%,94.24%,93.24%,86.22%,92.09%,73.33%,84.41%,97.48%
fozi-1 III_+_9281933_9284726_9284775_9286024,fozi-1,WBGene00010453,K01B6.1,III_+_9281933_9284726_9284775_9286024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fozi-1 III_+_9281933_9286025_9286079_9293193,fozi-1,WBGene00010453,K01B6.1,III_+_9281933_9286025_9286079_9293193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.82%,NA,NA,46.88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
frm-1 I_-_14878993_14880014_14880131_14881050,frm-1,WBGene00001488,ZK270.2,I_-_14878993_14880014_14880131_14881050,NA,10.20%,NA,NA,NA,NA,NA,NA,NA,9.94%,NA,NA,NA,NA,NA,NA,NA,NA,11.10%,NA,40.40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
